ts, sip, dip, sport, dport, proto, dura, orig_pks, reply_pks, orig_bytes, reply_bytes, orig_min_pkt_size, orig_max_pkt_size, reply_min_pkt_size, reply_max_pkt_size, orig_min_interval, orig_max_interval, reply_min_interval, reply_max_interval, orig_min_ttl, orig_max_ttl, reply_min_ttl, reply_max_ttl, urg, ack, psh, rst, syn, fin, is_new, state, prev_state
626369, 1.1.0.65, 1.1.129.21, 22725,20480, 6,53, 4698,4400,939600,228800, 200,200,52,52, 1,63340,1,65526, 32,32,32,32, 0,9098,4698,0,0,0, 0,3,3
626369, 1.1.130.168, 1.1.0.108, 20480,57341, 6,59, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.129.248, 1.1.3.118, 20480,8269, 6,90, 4731,4439,246012,887800, 52,52,200,200, 1,62609,1,64277, 32,32,32,32, 0,9170,4439,0,0,0, 0,3,3
626369, 1.1.0.65, 1.1.130.231, 26985,20480, 6,28, 1520,1502,304000,78104, 200,200,52,52, 1,63768,1,63113, 32,32,32,32, 0,3022,1520,0,0,0, 0,3,3
626369, 1.1.1.189, 1.1.130.150, 54046,20480, 6,109, 3368,3494,673600,181688, 200,200,52,52, 1,58883,1,63869, 32,32,32,32, 0,6862,3368,0,0,0, 0,3,3
626369, 1.1.129.100, 1.1.0.244, 20480,11600, 6,60, 4331,4314,225212,862800, 52,52,200,200, 1,62252,1,64200, 32,32,32,32, 0,8645,4314,0,0,0, 0,3,3
626369, 1.1.131.119, 1.1.1.12, 20480,22063, 6,86, 3974,3829,206648,765800, 52,52,200,200, 1,63281,1,65017, 32,32,32,32, 0,7803,3829,0,0,0, 0,3,3
626369, 1.1.0.86, 1.1.130.179, 1886,20480, 6,44, 1948,1988,389600,103376, 200,200,52,52, 1,61567,1,64678, 32,32,32,32, 0,3936,1948,0,0,0, 0,3,3
626369, 1.1.1.43, 1.1.130.228, 44398,20480, 6,53, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.1.136, 1.1.128.205, 173,20480, 6,67, 4078,4052,815600,210704, 200,200,52,52, 1,63900,1,60097, 32,32,32,32, 0,8130,4078,0,0,0, 0,3,3
626369, 1.1.2.84, 1.1.128.75, 24220,20480, 6,61, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626369, 1.1.129.134, 1.1.3.22, 20480,22833, 6,30, 3663,3565,190476,713000, 52,52,200,200, 1,63153,1,64597, 32,32,32,32, 0,7228,3565,0,0,0, 0,3,3
626369, 1.1.128.22, 1.1.1.175, 20480,35219, 6,42, 1528,1525,79456,305000, 52,52,200,200, 1,59462,1,65158, 32,32,32,32, 0,3053,1525,0,0,0, 0,3,3
626369, 1.1.0.78, 1.1.130.219, 57730,20480, 6,147, 5449,5306,1089800,275912, 200,200,52,52, 1,59973,1,62467, 32,32,32,32, 0,10755,5449,0,0,0, 0,3,3
626369, 1.1.131.137, 1.1.0.25, 20480,44720, 6,50, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.0.114, 1.1.128.52, 8068,20480, 6,54, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.130.204, 1.1.2.27, 20480,48174, 6,55, 4592,4583,238784,916600, 52,52,200,200, 1,62320,1,62126, 32,32,32,32, 0,9175,4583,0,0,0, 0,3,3
626369, 1.1.2.34, 1.1.130.170, 54218,20480, 6,108, 3263,3281,652600,170612, 200,200,52,52, 1,64687,1,64856, 32,32,32,32, 0,6544,3263,0,0,0, 0,3,3
626369, 1.1.2.24, 1.1.130.151, 4602,20480, 6,19, 2,7,662,7604, 331,331,52,1500, 2,2,9,2486, 32,32,32,32, 0,9,2,0,0,0, 1,3,3
626369, 1.1.130.179, 1.1.0.104, 20480,22584, 6,98, 4772,4668,248144,933600, 52,52,200,200, 1,64383,1,62094, 32,32,32,32, 0,9440,4668,0,0,0, 0,3,3
626369, 1.1.128.60, 1.1.1.193, 20480,45414, 6,167, 3819,3929,198588,785800, 52,52,200,200, 1,65111,1,62850, 32,32,32,32, 0,7748,3929,0,0,0, 0,3,3
626369, 1.1.1.251, 1.1.129.118, 43403,13568, 17,15, 2,2,122,154, 61,61,77,77, 1,1,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626369, 1.1.2.172, 1.1.129.169, 30124,13568, 17,15, 2,2,120,152, 60,60,76,76, 3,3,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626369, 1.1.130.73, 1.1.0.22, 20480,30844, 6,27, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.129.131, 1.1.1.207, 20480,33108, 6,15, 2923,2817,151996,563400, 52,52,200,200, 1,56671,1,64319, 32,32,32,32, 0,5740,2817,0,0,0, 1,3,3
626369, 1.1.3.124, 1.1.130.169, 12137,20480, 6,23, 2167,2349,433400,122148, 200,200,52,52, 1,65058,1,63432, 32,32,32,32, 0,4516,2167,0,0,0, 0,3,3
626369, 1.1.2.37, 1.1.128.238, 744,20480, 6,40, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.0.190, 1.1.130.204, 4438,20480, 6,47, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.129.127, 1.1.1.251, 20480,5336, 6,10, 2339,2213,121628,442600, 52,52,200,200, 1,55096,1,61558, 32,32,32,32, 0,4552,2213,0,0,0, 1,3,3
626369, 1.1.128.61, 1.1.2.36, 20480,41359, 6,50, 4186,4210,217672,842000, 52,52,200,200, 1,63296,1,61135, 32,32,32,32, 0,8396,4210,0,0,0, 0,3,3
626369, 1.1.3.23, 1.1.129.241, 5961,20480, 6,84, 4750,4701,950000,244452, 200,200,52,52, 1,59550,1,63298, 32,32,32,32, 0,9451,4750,0,0,0, 0,3,3
626369, 1.1.2.253, 1.1.131.11, 61824,20480, 6,27, 2229,2258,445800,117416, 200,200,52,52, 1,56024,1,61146, 32,32,32,32, 0,4487,2229,0,0,0, 0,3,3
626369, 1.1.0.27, 1.1.131.41, 64605,20480, 6,24, 1631,1683,326200,87516, 200,200,52,52, 1,65074,1,61491, 32,32,32,32, 0,3314,1631,0,0,0, 0,3,3
626369, 1.1.0.223, 1.1.131.195, 23077,20480, 6,68, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626369, 1.1.2.176, 1.1.129.121, 53604,20480, 6,16, 10,5,528,3547, 52,56,56,1500, 1,2979,1,1918, 32,32,32,32, 0,13,3,0,4,0, 1,3,3
626369, 1.1.3.61, 1.1.131.180, 10156,20480, 6,48, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.130.19, 1.1.2.20, 20480,36794, 6,169, 4754,4891,247208,978200, 52,52,200,200, 1,64193,1,59245, 32,32,32,32, 0,9645,4891,0,0,0, 0,3,3
626369, 1.1.128.204, 1.1.1.163, 20480,62707, 6,41, 2009,1930,104468,386000, 52,52,200,200, 1,53380,1,65266, 32,32,32,32, 0,3939,1930,0,0,0, 0,3,3
626369, 1.1.130.77, 1.1.0.60, 20480,40487, 6,120, 4642,4832,241384,966400, 52,52,200,200, 1,64574,1,61974, 32,32,32,32, 0,9474,4832,0,0,0, 0,3,3
626369, 1.1.3.144, 1.1.130.164, 12378,20480, 6,10, 1945,1940,389000,100880, 200,200,52,52, 1,63716,1,65215, 32,32,32,32, 0,3885,1945,0,0,0, 1,3,3
626369, 1.1.2.142, 1.1.129.125, 32855,13568, 17,13, 2,2,120,152, 60,60,76,76, 0,0,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626369, 1.1.3.41, 1.1.131.98, 6412,20480, 6,74, 4157,4289,831400,223028, 200,200,52,52, 1,60119,1,61577, 32,32,32,32, 0,8446,4157,0,0,0, 0,3,3
626369, 1.1.1.83, 1.1.130.26, 13722,20480, 6,79, 5194,5208,1038800,270816, 200,200,52,52, 1,63749,1,59852, 32,32,32,32, 0,10402,5194,0,0,0, 0,3,3
626369, 1.1.129.102, 1.1.1.216, 20480,60812, 6,28, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.129.184, 1.1.1.28, 20480,60639, 6,59, 4272,4353,222144,870600, 52,52,200,200, 1,65325,1,64171, 32,32,32,32, 0,8625,4353,0,0,0, 0,3,3
626369, 1.1.3.40, 1.1.131.73, 24953,20480, 6,12, 2066,2094,413200,108888, 200,200,52,52, 1,65183,1,64369, 32,32,32,32, 0,4160,2066,0,0,0, 1,3,3
626369, 1.1.0.100, 1.1.129.227, 42457,20480, 6,38, 4780,4763,956000,247676, 200,200,52,52, 1,60710,1,62923, 32,32,32,32, 0,9543,4780,0,0,0, 0,3,3
626369, 1.1.1.49, 1.1.131.161, 50354,13568, 17,12, 2,0,120,0, 60,60,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626369, 1.1.3.80, 1.1.129.4, 60923,20480, 6,125, 3440,3360,688000,174720, 200,200,52,52, 1,64741,1,64222, 32,32,32,32, 0,6800,3440,0,0,0, 0,3,3
626369, 1.1.128.13, 1.1.2.88, 20480,10029, 6,108, 4775,4583,248300,916600, 52,52,200,200, 1,64119,1,60676, 32,32,32,32, 0,9358,4583,0,0,0, 0,3,3
626369, 1.1.128.55, 1.1.1.178, 20480,48495, 6,67, 4528,4631,235456,926200, 52,52,200,200, 1,61949,1,62944, 32,32,32,32, 0,9159,4631,0,0,0, 0,3,3
626369, 1.1.129.173, 1.1.0.82, 20480,21514, 6,127, 4890,4982,254280,996400, 52,52,200,200, 1,64844,1,61769, 32,32,32,32, 0,9872,4982,0,0,0, 0,3,3
626369, 1.1.1.179, 1.1.131.113, 52042,20480, 6,55, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.2.185, 1.1.131.27, 41941,20480, 6,138, 3926,3919,785200,203788, 200,200,52,52, 1,64342,1,65433, 32,32,32,32, 0,7845,3926,0,0,0, 0,3,3
626369, 1.1.3.214, 1.1.129.244, 47394,20480, 6,28, 1650,1627,330000,84604, 200,200,52,52, 1,61293,1,65530, 32,32,32,32, 0,3277,1650,0,0,0, 0,3,3
626369, 1.1.0.107, 1.1.130.155, 42493,20480, 6,33, 4763,4668,952600,242736, 200,200,52,52, 1,60875,1,59830, 32,32,32,32, 0,9431,4763,0,0,0, 0,3,3
626369, 1.1.129.180, 1.1.2.54, 20480,48333, 6,26, 2187,2157,113724,431400, 52,52,200,200, 1,64199,1,54845, 32,32,32,32, 0,4344,2157,0,0,0, 0,3,3
626369, 1.1.128.124, 1.1.2.53, 20480,34725, 6,18, 3851,3800,200256,760000, 52,56,200,200, 1,65231,1,64488, 32,32,32,32, 0,7651,3800,0,1,0, 1,3,3
626369, 1.1.1.2, 1.1.129.122, 57185,13568, 17,18, 2,0,116,0, 58,58,0,0, 1,1,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626369, 1.1.2.136, 1.1.131.110, 10207,20480, 6,124, 4472,4546,894400,236392, 200,200,52,52, 1,62715,1,63246, 32,32,32,32, 0,9018,4472,0,0,0, 0,3,3
626369, 1.1.0.141, 1.1.131.1, 32062,20480, 6,81, 3057,3112,611400,161824, 200,200,52,52, 1,63636,1,64785, 32,32,32,32, 0,6169,3057,0,0,0, 0,3,3
626369, 1.1.128.247, 1.1.2.64, 20480,46304, 6,42, 1738,1692,90376,338400, 52,52,200,200, 1,63128,1,51936, 32,32,32,32, 0,3430,1692,0,0,0, 0,3,3
626369, 1.1.2.159, 1.1.130.219, 13980,20480, 6,49, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.130.134, 1.1.1.54, 20480,34735, 6,41, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.1.205, 1.1.130.180, 59590,20480, 6,22, 1999,2034,399800,105768, 200,200,52,52, 1,55046,1,62430, 32,32,32,32, 0,4033,1999,0,0,0, 0,3,3
626369, 1.1.128.67, 1.1.1.73, 20480,11564, 6,172, 3577,3581,186004,716200, 52,52,200,200, 1,65141,1,61215, 32,32,32,32, 0,7158,3581,0,0,0, 0,3,3
626369, 1.1.128.183, 1.1.1.120, 20480,57004, 6,76, 3022,3002,157144,600400, 52,52,200,200, 1,64930,1,65528, 32,32,32,32, 0,6024,3002,0,0,0, 0,3,3
626369, 1.1.128.248, 1.1.1.191, 20480,40068, 6,73, 4230,4220,219960,844000, 52,52,200,200, 1,62805,1,60322, 32,32,32,32, 0,8450,4220,0,0,0, 0,3,3
626369, 1.1.128.222, 1.1.0.154, 20480,19927, 6,67, 5103,5166,265356,1033200, 52,52,200,200, 1,62382,1,57732, 32,32,32,32, 0,10269,5166,0,0,0, 0,3,3
626369, 1.1.1.197, 1.1.129.45, 39197,20480, 6,50, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.131.190, 1.1.0.98, 20480,37358, 6,58, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.2.44, 1.1.130.118, 21499,13568, 17,14, 2,0,120,0, 60,60,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626369, 1.1.130.115, 1.1.2.125, 20480,52829, 6,49, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.3.72, 1.1.128.21, 42793,20480, 6,17, 4,6,216,5998, 52,56,56,1500, 5,5,3,6709, 32,32,32,32, 0,8,4,0,4,0, 1,3,3
626369, 1.1.130.181, 1.1.3.75, 20480,17067, 6,65, 4696,4854,244192,970800, 52,52,200,200, 1,64788,1,64900, 32,32,32,32, 0,9550,4854,0,0,0, 0,3,3
626369, 1.1.128.107, 1.1.0.11, 20480,45051, 6,61, 4746,4854,246792,970800, 52,52,200,200, 1,61218,1,54774, 32,32,32,32, 0,9600,4854,0,0,0, 0,3,3
626369, 1.1.1.100, 1.1.131.95, 33921,13568, 17,15, 2,2,122,154, 61,61,77,77, 0,0,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626369, 1.1.1.80, 1.1.131.162, 64136,20480, 6,18, 3,2,160,112, 52,56,56,56, 2,2,0,0, 32,32,32,32, 0,4,0,0,3,0, 1,3,3
626369, 1.1.1.63, 1.1.128.217, 3486,20480, 6,59, 4221,4146,844200,215592, 200,200,52,52, 1,64121,1,61973, 32,32,32,32, 0,8367,4221,0,0,0, 0,3,3
626369, 1.1.128.253, 1.1.1.155, 20480,5348, 6,10, 11,5,9211,932, 52,1500,52,330, 1,2550,3,2778, 32,32,32,32, 0,16,5,0,2,0, 1,3,3
626369, 1.1.3.113, 1.1.128.169, 3357,20480, 6,60, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626369, 1.1.129.57, 1.1.2.131, 20480,61072, 6,11, 6,2,3216,104, 52,1500,52,52, 1,5604,0,0, 32,32,32,32, 0,8,0,0,2,0, 1,3,3
626369, 1.1.2.115, 1.1.131.150, 59292,20480, 6,12, 8,7,978,4659, 52,329,52,1500, 1,1688,3,5858, 32,32,32,32, 0,13,3,0,4,0, 1,3,3
626369, 1.1.1.142, 1.1.129.240, 37642,20480, 6,124, 5023,5081,1004600,264212, 200,200,52,52, 1,61643,1,64746, 32,32,32,32, 0,10104,5023,0,0,0, 0,3,3
626369, 1.1.3.105, 1.1.130.249, 26106,20480, 6,3, 8,11,424,5307, 52,56,52,1500, 1,9588,9,6462, 32,32,32,32, 0,17,4,0,4,4, 1,6,4
626369, 1.1.131.196, 1.1.0.167, 20480,45359, 6,18, 3858,3793,200624,758600, 52,56,200,200, 1,60495,1,62287, 32,32,32,32, 0,7651,3793,0,2,0, 1,3,3
626369, 1.1.2.111, 1.1.128.121, 7488,20480, 6,62, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626369, 1.1.1.77, 1.1.129.52, 21541,20480, 6,68, 3431,3514,686200,182728, 200,200,52,52, 1,62740,1,63826, 32,32,32,32, 0,6945,3431,0,0,0, 0,3,3
626369, 1.1.130.227, 1.1.3.27, 20480,58236, 6,17, 4068,4134,211536,826800, 52,52,200,200, 1,57535,1,55566, 32,32,32,32, 0,8202,4134,0,0,0, 1,3,3
626369, 1.1.3.131, 1.1.130.149, 62688,20480, 6,66, 4843,4890,968600,254280, 200,200,52,52, 1,57536,1,54963, 32,32,32,32, 0,9733,4843,0,0,0, 0,3,3
626369, 1.1.130.162, 1.1.1.8, 20480,5481, 6,94, 4650,4609,241800,921800, 52,52,200,200, 1,63845,1,64564, 32,32,32,32, 0,9259,4609,0,0,0, 0,3,3
626369, 1.1.3.96, 1.1.131.19, 44100,20480, 6,79, 3068,3350,613600,174200, 200,200,52,52, 1,63804,1,63881, 32,32,32,32, 0,6418,3068,0,0,0, 0,3,3
626369, 1.1.128.135, 1.1.0.220, 20480,29624, 6,93, 3988,3894,207376,778800, 52,52,200,200, 1,64898,1,63511, 32,32,32,32, 0,7882,3894,0,0,0, 0,3,3
626369, 1.1.2.10, 1.1.129.77, 36680,20480, 6,52, 3109,3194,621800,166088, 200,200,52,52, 1,63856,1,59969, 32,32,32,32, 0,6303,3109,0,0,0, 0,3,3
626369, 1.1.1.222, 1.1.131.186, 35108,20480, 6,32, 4073,4036,814600,209872, 200,200,52,52, 1,65521,1,56132, 32,32,32,32, 0,8109,4073,0,0,0, 0,3,3
626369, 1.1.130.217, 1.1.2.229, 20480,37770, 6,127, 3197,3084,166244,616800, 52,52,200,200, 1,62953,1,63721, 32,32,32,32, 0,6281,3084,0,0,0, 0,3,3
626369, 1.1.130.161, 1.1.3.154, 20480,24374, 6,70, 5102,4734,265304,946800, 52,52,200,200, 1,63604,1,64361, 32,32,32,32, 0,9836,4734,0,0,0, 0,3,3
626369, 1.1.3.49, 1.1.131.167, 52218,20480, 6,34, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.128.199, 1.1.2.110, 20480,29752, 6,68, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626369, 1.1.130.105, 1.1.3.99, 20480,8502, 6,56, 4676,4913,243152,982600, 52,52,200,200, 1,60934,1,63080, 32,32,32,32, 0,9589,4913,0,0,0, 0,3,3
626369, 1.1.0.89, 1.1.128.23, 25323,20480, 6,149, 4736,4513,947200,234676, 200,200,52,52, 1,54614,1,65247, 32,32,32,32, 0,9249,4736,0,0,0, 0,3,3
626369, 1.1.2.201, 1.1.130.200, 54013,20480, 6,23, 1734,1780,346800,92560, 200,200,52,52, 1,62806,1,52880, 32,32,32,32, 0,3514,1734,0,0,0, 0,3,3
626369, 1.1.129.47, 1.1.2.126, 20480,52110, 6,125, 4694,4633,244088,926600, 52,52,200,200, 1,63362,1,60457, 32,32,32,32, 0,9327,4633,0,0,0, 0,3,3
626369, 1.1.3.195, 1.1.131.178, 48122,20480, 6,31, 3129,3171,625800,164892, 200,200,52,52, 1,65047,1,64964, 32,32,32,32, 0,6300,3129,0,0,0, 0,3,3
626369, 1.1.130.181, 1.1.1.97, 20480,40533, 6,100, 3388,3512,176176,702400, 52,52,200,200, 1,63532,1,65264, 32,32,32,32, 0,6900,3512,0,0,0, 0,3,3
626369, 1.1.129.134, 1.1.1.194, 20480,46453, 6,10, 2209,2112,114868,422400, 52,52,200,200, 1,60807,1,58281, 32,32,32,32, 0,4321,2112,0,0,0, 1,3,3
626369, 1.1.0.205, 1.1.130.164, 59078,20480, 6,143, 4515,4422,903000,229944, 200,200,52,52, 1,57543,1,62569, 32,32,32,32, 0,8937,4515,0,0,0, 0,3,3
626369, 1.1.3.209, 1.1.131.44, 52675,20480, 6,63, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,6,3
626369, 1.1.1.55, 1.1.130.175, 46798,20480, 6,98, 4758,4688,951600,243776, 200,200,52,52, 1,61487,1,63790, 32,32,32,32, 0,9446,4758,0,0,0, 0,3,3
626369, 1.1.128.81, 1.1.3.60, 20480,45403, 6,24, 1554,1534,80808,306800, 52,52,200,200, 1,58466,1,64198, 32,32,32,32, 0,3088,1534,0,0,0, 0,3,3
626369, 1.1.0.18, 1.1.129.204, 41601,13568, 17,14, 2,2,122,154, 61,61,77,77, 0,0,0,0, 32,32,32,32, 0,0,0,0,0,0, 1,8,7
626369, 1.1.130.202, 1.1.0.160, 20480,60022, 6,155, 3235,3300,168220,660000, 52,52,200,200, 1,64293,1,64170, 32,32,32,32, 0,6535,3300,0,0,0, 0,3,3
626369, 1.1.0.251, 1.1.130.188, 6347,20480, 6,56, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.2.230, 1.1.129.74, 7043,20480, 6,97, 3107,2946,621400,153192, 200,200,52,52, 1,64919,1,63556, 32,32,32,32, 0,6053,3107,0,0,0, 0,3,3
626369, 1.1.2.68, 1.1.131.174, 38750,20480, 6,25, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.131.52, 1.1.0.61, 20480,56075, 6,50, 4223,4220,219596,844000, 52,52,200,200, 1,64901,1,59763, 32,32,32,32, 0,8443,4220,0,0,0, 0,3,3
626369, 1.1.2.219, 1.1.128.249, 28123,20480, 6,68, 3451,3491,690200,181532, 200,200,52,52, 1,64664,1,65311, 32,32,32,32, 0,6942,3451,0,0,0, 0,3,3
626369, 1.1.0.116, 1.1.129.194, 50090,20480, 6,46, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.130.140, 1.1.3.201, 20480,56688, 6,39, 3048,3214,158496,642800, 52,52,200,200, 1,65010,1,63677, 32,32,32,32, 0,6262,3214,0,0,0, 0,3,3
626369, 1.1.3.232, 1.1.129.204, 57928,20480, 6,29, 2190,2183,438000,113516, 200,200,52,52, 1,60989,1,62737, 32,32,32,32, 0,4373,2190,0,0,0, 0,3,3
626369, 1.1.1.143, 1.1.130.245, 51887,20480, 6,87, 4836,4901,967200,254852, 200,200,52,52, 1,62108,1,64051, 32,32,32,32, 0,9737,4836,0,0,0, 0,3,3
626369, 1.1.1.227, 1.1.129.195, 57725,20480, 6,21, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.2.92, 1.1.128.96, 18080,20480, 6,24, 1438,1481,287600,77012, 200,200,52,52, 1,65342,1,61025, 32,32,32,32, 0,2919,1438,0,0,0, 0,3,3
626369, 1.1.128.34, 1.1.2.129, 13568,52762, 17,10, 2,0,154,0, 77,77,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626369, 1.1.0.17, 1.1.129.53, 64984,20480, 6,50, 4772,4843,954400,251836, 200,200,52,52, 1,60230,1,58026, 32,32,32,32, 0,9615,4772,0,0,0, 0,3,3
626369, 1.1.131.46, 1.1.1.198, 20480,18727, 6,114, 4482,4428,233064,885600, 52,52,200,200, 1,63982,1,59333, 32,32,32,32, 0,8910,4428,0,0,0, 0,3,3
626369, 1.1.3.18, 1.1.131.35, 16691,20480, 6,33, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.0.209, 1.1.128.93, 64268,20480, 6,145, 4322,4268,864400,221936, 200,200,52,52, 1,62618,1,64393, 32,32,32,32, 0,8590,4322,0,0,0, 0,3,3
626369, 1.1.3.127, 1.1.129.243, 27070,20480, 6,64, 5061,4889,1012200,254228, 200,200,52,52, 1,64515,1,61669, 32,32,32,32, 0,9950,5061,0,0,0, 0,3,3
626369, 1.1.128.214, 1.1.0.170, 20480,53148, 6,11, 14,4,14526,208, 52,1500,52,52, 2,2803,1,4986, 32,32,32,32, 0,18,6,0,0,4, 1,6,4
626369, 1.1.1.251, 1.1.131.214, 11092,13568, 17,10, 2,0,116,0, 58,58,0,0, 0,0,0,0, 32,32,0,0, 0,0,0,0,0,0, 1,8,7
626369, 1.1.2.180, 1.1.128.244, 7809,20480, 6,105, 4598,4465,919600,232180, 200,200,52,52, 1,59567,1,64894, 32,32,32,32, 0,9063,4598,0,0,0, 0,3,3
626369, 1.1.130.179, 1.1.1.230, 20480,39249, 6,72, 4350,4539,226200,907800, 52,52,200,200, 1,64958,1,62113, 32,32,32,32, 0,8889,4539,0,0,0, 0,3,3
626369, 1.1.1.94, 1.1.128.95, 15404,20480, 6,176, 4567,4675,913400,243100, 200,200,52,52, 1,54588,1,55830, 32,32,32,32, 0,9242,4567,0,0,0, 0,3,3
626369, 1.1.128.149, 1.1.2.203, 20480,6460, 6,127, 4502,4375,234104,875000, 52,52,200,200, 1,65146,1,57935, 32,32,32,32, 0,8877,4375,0,0,0, 0,3,3
626369, 1.1.3.198, 1.1.128.177, 18193,20480, 6,24, 1654,1735,330800,90220, 200,200,52,52, 1,63433,1,63619, 32,32,32,32, 0,3389,1654,0,0,0, 0,3,3
626369, 1.1.1.197, 1.1.130.154, 7893,20480, 6,13, 2474,2584,494216,134376, 52,200,52,56, 1,62891,1,65388, 32,32,32,32, 0,5056,2470,0,4,0, 1,3,3
626369, 1.1.2.111, 1.1.129.111, 33888,20480, 6,95, 4042,3947,808400,205244, 200,200,52,52, 1,59913,1,63376, 32,32,32,32, 0,7989,4042,0,0,0, 0,3,3
626369, 1.1.0.102, 1.1.130.85, 50288,20480, 6,11, 8,4,424,3112, 52,56,56,1500, 1,7966,1,4715, 32,32,32,32, 0,10,2,0,4,0, 1,3,3
626369, 1.1.0.51, 1.1.131.43, 58458,20480, 6,59, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.131.31, 1.1.3.204, 20480,64187, 6,106, 4434,4243,230568,848600, 52,52,200,200, 1,64109,1,62567, 32,32,32,32, 0,8677,4243,0,0,0, 0,3,3
626369, 1.1.3.93, 1.1.130.155, 54005,20480, 6,142, 4009,4030,801800,209560, 200,200,52,52, 1,62956,1,61225, 32,32,32,32, 0,8039,4009,0,0,0, 0,3,3
626369, 1.1.129.218, 1.1.1.185, 20480,53488, 6,24, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0, 0,0,0,0,0,0, 0,3,3
626369, 1.1.2.167, 1.1.131.242, 24290,20480, 6,163, 4668,4653,933600,241956, 200,200,52,52, 1,62780,1,64152, 32,32,32,32, 0,9321,4668,0,0,0, 0,3,3
626369, 1.1.130.213, 1.1.3.111, 20480,31469, 6,58, 3365,3417,174980,683400, 52,52,200,200, 1,61657,1,65473, 32,32,32,32, 0,6782,3417,0,0,0, 0,3,3
626369, 1.1.130.10, 1.1.0.34, 20480,2940, 6,98, 4821,4840,250692,968000, 52,52,200,200, 1,65149,1,60055, 32,32,32,32, 0,9661,4840,0,0,0, 0,3,3
